"0S0R2SDS","11","0","http://dbpedia.org/resource/Ace_Deuce http://dbpedia.org/resource/Honey_Creek_Community_School http://dbpedia.org/resource/Ann_Arbor,_Mi http://dbpedia.org/resource/Anarbour http://dbpedia.org/resource/Ann_arbor,_mi http://dbpedia.org/resource/Ann_Arbor,_MI http://dbpedia.org/resource/Downtown_Ann_Arbor,_Michigan http://dbpedia.org/resource/UN/LOCODE:USARB http://dbpedia.org/resource/Ann_Arbor http://dbpedia.org/resource/Ann_Arbor,_Michigan http://dbpedia.org/resource/Ann_arbour http://dbpedia.org/resource/Ann_Arbor_(MI) http://dbpedia.org/resource/Ann_Arbour,_MI http://dbpedia.org/resource/Ann_Arbour,_Michigan http://dbpedia.org/resource/Anne_arbour http://dbpedia.org/resource/Ann_Arbor,_Mich. http://dbpedia.org/resource/Anne_arbor http://dbpedia.org/resource/Ann_Arbor_Michigan"
"0S0R2SDS","12","0","http://dbpedia.org/resource/Anniston,_Alabama http://dbpedia.org/resource/Anniston_High_School http://dbpedia.org/resource/History_of_Anniston,_Alabama http://dbpedia.org/resource/UN/LOCODE:USANB http://dbpedia.org/resource/Blue_Mountain,_Alabama http://dbpedia.org/resource/Charley_Lloyd http://dbpedia.org/resource/Blue_Mountain,_AL http://dbpedia.org/resource/Anniston,_Al http://dbpedia.org/resource/Anniston,_AL http://dbpedia.org/resource/Blue_Mountain,_Al http://dbpedia.org/resource/Quintard_Avenue"
"0S0R2SDS","13","0","http://dbpedia.org/resource/Anoka,_Minnesota http://dbpedia.org/resource/Bjorn_Skogquist http://dbpedia.org/resource/History_of_Anoka,_Minnesota http://dbpedia.org/resource/Anoka,_MN http://dbpedia.org/resource/Bjorn_E._Skogquist"
"0S0R2SDS","14","0","http://dbpedia.org/resource/Apex,_North_Carolina http://dbpedia.org/resource/Apex_Peakway http://dbpedia.org/resource/Peakway http://dbpedia.org/resource/Apex_nc http://dbpedia.org/resource/Apex_north_carolina http://dbpedia.org/resource/Apex,_NC http://dbpedia.org/resource/2006_Apex_Chemical_Fire http://dbpedia.org/resource/UN/LOCODE:USAPX http://dbpedia.org/resource/Apex_(NC) http://dbpedia.org/resource/Apex,_nc http://dbpedia.org/resource/Scotts_mill"
"0S0R2SDS","15","0","http://dbpedia.org/resource/Artesia,_MS http://dbpedia.org/resource/Artesia,_Mississippi"
"0S0R2SDS","16","0","http://dbpedia.org/resource/Arvada,_Colorado http://dbpedia.org/resource/Lewis_Ralston http://dbpedia.org/resource/City_of_Arvada http://dbpedia.org/resource/Celery_Capital_of_the_World http://dbpedia.org/resource/History_of_Arvada,_Colorado http://dbpedia.org/resource/Arvada,_CO http://dbpedia.org/resource/Arvada"
"0S0R2SDS","17","0","http://dbpedia.org/resource/Athol,_MA http://dbpedia.org/resource/Athol_(MA) http://dbpedia.org/resource/Athol_(town),_Massachusetts http://dbpedia.org/resource/Athol_Public_Library http://dbpedia.org/resource/Athol_Public_Library_(Massachusetts) http://dbpedia.org/resource/Athol_(town),_Worcester_County,_MA http://dbpedia.org/resource/Athol_(town),_MA http://dbpedia.org/resource/Athol,_Massachusetts http://dbpedia.org/resource/Athol_(town),_Worcester_County,_Massachusetts http://dbpedia.org/resource/Athol,_Ma http://dbpedia.org/resource/Athol,_Mass"
"0S0R2SDS","18","0","http://dbpedia.org/resource/Atlanta_(Ga.) http://dbpedia.org/resource/Atlanta_georgia http://dbpedia.org/resource/Atlanta_(GA) http://dbpedia.org/resource/Atlantans http://dbpedia.org/resource/Atlanta_ga http://dbpedia.org/resource/Atlanta,_Georgia http://dbpedia.org/resource/Atlanta,_Georgia_(U.S._state) http://dbpedia.org/resource/City_in_a_forest http://dbpedia.org/resource/Atlanta,_GA http://dbpedia.org/resource/Marthasville,_GA http://dbpedia.org/resource/UN/LOCODE:USATL http://dbpedia.org/resource/The_city_in_a_forest http://dbpedia.org/resource/The_ATL http://dbpedia.org/resource/Population_of_Atlanta http://dbpedia.org/resource/Terminus,_GA http://dbpedia.org/resource/Atlanta,ga http://dbpedia.org/resource/Atlanta,Ga http://dbpedia.org/resource/Atanta,_GA http://dbpedia.org/resource/Atlanta,_Georgia,_USA http://dbpedia.org/resource/Atlanta,_GA. http://dbpedia.org/resource/Atlanta_Georgia http://dbpedia.org/resource/City_of_Atlanta http://dbpedia.org/resource/Atlanta,_USA http://dbpedia.org/resource/City_of_Atlanta,_GA. http://dbpedia.org/resource/The_A-T-L http://dbpedia.org/resource/Atlanta_,_Georgia http://dbpedia.org/resource/Hotlanta http://dbpedia.org/resource/Terminus,_Georgia http://dbpedia.org/resource/Atlanta,_Ga. http://dbpedia.org/resource/Atlanta,_Ga http://dbpedia.org/resource/Atlanta,GA http://dbpedia.org/resource/Population_of_atlanta http://dbpedia.org/resource/The_Big_Peach http://dbpedia.org/resource/New_York_of_the_South http://dbpedia.org/resource/Culture_of_Atlanta http://dbpedia.org/resource/Atlanta,_ga http://dbpedia.org/resource/Culture_of_Atlanta,_Georgia http://dbpedia.org/resource/Atlanta,_United_States http://dbpedia.org/resource/Atlanta http://dbpedia.org/resource/Atlanta_GA"
"0S0R2SDS","19","0","http://dbpedia.org/resource/Auburn,_Wa http://dbpedia.org/resource/Slaughter,_Washington http://dbpedia.org/resource/History_of_Auburn,_Washington http://dbpedia.org/resource/Auburn,_Washington http://dbpedia.org/resource/Auburn,_WA http://dbpedia.org/resource/UN/LOCODE:USAUJ"
"0S0R2SDS","20","0","http://dbpedia.org/resource/Ault,_Colorado http://dbpedia.org/resource/Ault,_CO"
"0S0R2SDS","21","0","http://dbpedia.org/resource/Fletcher,_Colorado http://dbpedia.org/resource/Fletcher,_CO http://dbpedia.org/resource/UN/LOCODE:USAUC http://dbpedia.org/resource/Aurora,_co http://dbpedia.org/resource/History_of_Aurora,_Colorado http://dbpedia.org/resource/Aurora,_Colorado http://dbpedia.org/resource/Aurora_colorado http://dbpedia.org/resource/Aurora,_Colo. http://dbpedia.org/resource/Aurora,_CO"
"0S0R2SDS","22","0","http://dbpedia.org/resource/Aurora,_Il http://dbpedia.org/resource/The_Beacon-News http://dbpedia.org/resource/Aurora_illinois http://dbpedia.org/resource/Aurora,_Illinois http://dbpedia.org/resource/Aurora_(IL) http://dbpedia.org/resource/Aurora,_IL http://dbpedia.org/resource/UN/LOCODE:USAUZ http://dbpedia.org/resource/Aurora,_il http://dbpedia.org/resource/The_Beacon_News http://dbpedia.org/resource/Aurora_Public_Library,_Aurora,_Illinois http://dbpedia.org/resource/History_of_Aurora,_Illinois"
"0S0R2SDS","23","0","http://dbpedia.org/resource/UN/LOCODE:USBFL http://dbpedia.org/resource/Kern_Island,_California http://dbpedia.org/resource/Kern_Island http://dbpedia.org/resource/Bakersfield,_California http://dbpedia.org/resource/Kerne_Island http://dbpedia.org/resource/Bakersfield http://dbpedia.org/resource/Bakersfield,_ca http://dbpedia.org/resource/History_of_Bakersfield,_California http://dbpedia.org/resource/Bakersfield,_CA http://dbpedia.org/resource/Bakersfield_(CA) http://dbpedia.org/resource/Baker's_Field http://dbpedia.org/resource/Baker's_Field,_California http://dbpedia.org/resource/Alkalai_City http://dbpedia.org/resource/Alkalai_City,_California http://dbpedia.org/resource/Kerne_island"
"0S0R2SDS","24","0","http://dbpedia.org/resource/Bandera_(TX) http://dbpedia.org/resource/Bandera,_Texas http://dbpedia.org/resource/Bandera,_TX http://dbpedia.org/resource/History_of_Bandera,_Texas"
"0S0R2SDS","25","0","http://dbpedia.org/resource/UN/LOCODE:USXCV http://dbpedia.org/resource/Bardstown,_KY http://dbpedia.org/resource/Bardstown http://dbpedia.org/resource/Bardstown,_Kentucky http://dbpedia.org/resource/History_of_Bardstown,_Kentucky http://dbpedia.org/resource/Baird's_Town,_Kentucky http://dbpedia.org/resource/Baird's_Town"
"0S0R2SDS","27","0","http://dbpedia.org/resource/UN/LOCODE:USBSG http://dbpedia.org/resource/Baxter_Springs,_KS http://dbpedia.org/resource/Baxter_Springs,_Kansas http://dbpedia.org/resource/History_of_Baxter_Springs,_Kansas http://dbpedia.org/resource/Baxter_Springs"
"0S0R2SDS","28","0","http://dbpedia.org/resource/Bayou_LaBatre http://dbpedia.org/resource/Bayou_La_Batre http://dbpedia.org/resource/Bayou_Le_Batre,_Alabama http://dbpedia.org/resource/Bayou_La_Batre,_AL http://dbpedia.org/resource/Bayou_La_Batre,_Al http://dbpedia.org/resource/Bayou_la_Batre,_Alabama http://dbpedia.org/resource/Bayou_Le_Batre http://dbpedia.org/resource/Bayou_La_Batre,_Alabama http://dbpedia.org/resource/Bayou_la_Batre http://dbpedia.org/resource/Bayou_la_Batre,_AL http://dbpedia.org/resource/History_of_Bayou_La_Batre,_Alabama"
"0S0R2SDS","29","0","http://dbpedia.org/resource/History_of_Beattie,_Kansas http://dbpedia.org/resource/Beattie,_Kansas http://dbpedia.org/resource/Beattie,_KS"
"0S0R2SDS","30","0","http://dbpedia.org/resource/Beaver_City,_Oklahoma http://dbpedia.org/resource/Beaver_City,_Cimarron_Territory http://dbpedia.org/resource/Beaver,_Oklahoma http://dbpedia.org/resource/Beaver,_OK http://dbpedia.org/resource/Beaver_City,_OK http://dbpedia.org/resource/Beaver_OK http://dbpedia.org/resource/History_of_Beaver,_Oklahoma"
"0S0R2SDS","31","0","http://dbpedia.org/resource/Beaver_City,_Oklahoma http://dbpedia.org/resource/Beaver_City,_Cimarron_Territory http://dbpedia.org/resource/Beaver,_Oklahoma http://dbpedia.org/resource/Beaver,_OK http://dbpedia.org/resource/Beaver_City,_OK http://dbpedia.org/resource/Beaver_OK http://dbpedia.org/resource/History_of_Beaver,_Oklahoma"
"0S0R2SDS","32","0","http://dbpedia.org/resource/UN/LOCODE:USBVE http://dbpedia.org/resource/Bellevue_fire http://dbpedia.org/resource/West_Lake_Sammamish http://dbpedia.org/resource/Bellevue,_Wash. http://dbpedia.org/resource/Bellevue,_Wa http://dbpedia.org/resource/Crossroads,_Bellevue,_Washington http://dbpedia.org/resource/Bellevue_WA http://dbpedia.org/resource/Bellevue_(Washington) http://dbpedia.org/resource/Bellevue,_WA http://dbpedia.org/resource/Bellview,_WA http://dbpedia.org/resource/Bellevue,_wa http://dbpedia.org/resource/Bellevue_washington http://dbpedia.org/resource/Bellevue,_Washington http://dbpedia.org/resource/West_Lake_Sammamish,_WA http://dbpedia.org/resource/Bellevue_wa"
"0S0R2SDS","33","0","http://dbpedia.org/resource/Bemidji,_Minnesota http://dbpedia.org/resource/Bemidji http://dbpedia.org/resource/The_Bemidji_Pioneer http://dbpedia.org/resource/History_of_Bemidji,_Minnesota http://dbpedia.org/resource/Bemidji,_MN"
"0S0R2SDS","34","0","http://dbpedia.org/resource/Bemidji,_Minnesota http://dbpedia.org/resource/Bemidji http://dbpedia.org/resource/The_Bemidji_Pioneer http://dbpedia.org/resource/History_of_Bemidji,_Minnesota http://dbpedia.org/resource/Bemidji,_MN"
"0S0R2SDS","35","0","http://dbpedia.org/resource/UN/LOCODE:USBEU http://dbpedia.org/resource/Berea,_Kentucky http://dbpedia.org/resource/Berea,_KY http://dbpedia.org/resource/History_of_Berea,_Kentucky"
"0S0R2SDS","36","0","http://dbpedia.org/resource/Berkeley_Daily_Gazette http://dbpedia.org/resource/Berserkley http://dbpedia.org/resource/Berkely,_CA http://dbpedia.org/resource/Berkely,_California http://dbpedia.org/resource/Berkeley,_Calif. http://dbpedia.org/resource/Berkley,_CA http://dbpedia.org/resource/Berkeley_Gazette http://dbpedia.org/resource/Berkeley,_Ca http://dbpedia.org/resource/Peoples_republic_of_berkeley http://dbpedia.org/resource/Berkley,_California http://dbpedia.org/resource/UN/LOCODE:USJBK http://dbpedia.org/resource/History_of_Berkeley,_California http://dbpedia.org/resource/Stockyards,_California http://dbpedia.org/resource/Berkeley,_California http://dbpedia.org/resource/Berkeley_California http://dbpedia.org/resource/Berkeley_(CA) http://dbpedia.org/resource/Berkeley,_CA http://dbpedia.org/resource/People's_Republic_of_Berkeley"
"0S0R2SDS","37","0","http://dbpedia.org/resource/Berlin_nh http://dbpedia.org/resource/Berlin,_New_Hampshire http://dbpedia.org/resource/Berlin,_N.H. http://dbpedia.org/resource/The_City_That_Trees_Built http://dbpedia.org/resource/Maynesborough,_New_Hampshire http://dbpedia.org/resource/Maynesborough,_New_Hampshie http://dbpedia.org/resource/History_of_Berlin,_New_Hampshire http://dbpedia.org/resource/Berlin,_NH http://dbpedia.org/resource/UN/LOCODE:USBML http://dbpedia.org/resource/The_city_that_trees_built http://dbpedia.org/resource/Berlin_NH"
"0S0R2SDS","38","0","http://dbpedia.org/resource/Berthoud,_CO http://dbpedia.org/resource/Berthoud,_Colorado"
"0S0R2SDS","39","0","http://dbpedia.org/resource/History_of_Bertram,_Texas http://dbpedia.org/resource/UN/LOCODE:USXCY http://dbpedia.org/resource/Bertram,_TX http://dbpedia.org/resource/Bertram,_Texas"
"0S0R2SDS","40","0","http://dbpedia.org/resource/Biloxi,_Mississipi http://dbpedia.org/resource/Biloxi,_Miss. http://dbpedia.org/resource/Biloxi http://dbpedia.org/resource/Biloxi,_Mississippi http://dbpedia.org/resource/Biloxi_Bay http://dbpedia.org/resource/Biloxi,_MS http://dbpedia.org/resource/UN/LOCODE:USBIX http://dbpedia.org/resource/History_of_Biloxi,_Mississippi"
"0S0R2SDS","41","0","http://dbpedia.org/resource/History_of_Birmingham,_Alabama http://dbpedia.org/resource/Birmingham,_al http://dbpedia.org/resource/Tragic_city http://dbpedia.org/resource/Pratt_City,_Alabama http://dbpedia.org/resource/Birmingham_(Alabama) http://dbpedia.org/resource/Downtown_Birmingham,_Alabama http://dbpedia.org/resource/Schaeffer_Eye_Center_Crawfish_Boil http://dbpedia.org/resource/Birmingham,_U.S. http://dbpedia.org/resource/Birmingham_(US) http://dbpedia.org/resource/Birmingham_alabama http://dbpedia.org/resource/Birmingham_(AL) http://dbpedia.org/resource/Birmingham_al http://dbpedia.org/resource/Birmingham,_AL http://dbpedia.org/resource/UN/LOCODE:USBHM http://dbpedia.org/resource/Birmingham,_United_States http://dbpedia.org/resource/Wylam,_Alabama http://dbpedia.org/resource/Birmingham,_USA http://dbpedia.org/resource/Birmingham,_Alabama http://dbpedia.org/resource/Birmingham,_US http://dbpedia.org/resource/Birmingham,_Alabama,_USA http://dbpedia.org/resource/Burmingham,_AL http://dbpedia.org/resource/Burmingham,_Alabama http://dbpedia.org/resource/Tragic_City http://dbpedia.org/resource/The_Magic_City_(Birmingham) http://dbpedia.org/resource/Birmingham,_Ala. http://dbpedia.org/resource/Birmingham,_Al http://dbpedia.org/resource/Birmingham_(USA) http://dbpedia.org/resource/Birmingham_(U.S.)"
"0S0R2SDS","42","0","http://dbpedia.org/resource/History_of_Birmingham,_Alabama http://dbpedia.org/resource/Birmingham,_al http://dbpedia.org/resource/Tragic_city http://dbpedia.org/resource/Pratt_City,_Alabama http://dbpedia.org/resource/Birmingham_(Alabama) http://dbpedia.org/resource/Downtown_Birmingham,_Alabama http://dbpedia.org/resource/Schaeffer_Eye_Center_Crawfish_Boil http://dbpedia.org/resource/Birmingham,_U.S. http://dbpedia.org/resource/Birmingham_(US) http://dbpedia.org/resource/Birmingham_alabama http://dbpedia.org/resource/Birmingham_(AL) http://dbpedia.org/resource/Birmingham_al http://dbpedia.org/resource/Birmingham,_AL http://dbpedia.org/resource/UN/LOCODE:USBHM http://dbpedia.org/resource/Birmingham,_United_States http://dbpedia.org/resource/Wylam,_Alabama http://dbpedia.org/resource/Birmingham,_USA http://dbpedia.org/resource/Birmingham,_Alabama http://dbpedia.org/resource/Birmingham,_US http://dbpedia.org/resource/Birmingham,_Alabama,_USA http://dbpedia.org/resource/Burmingham,_AL http://dbpedia.org/resource/Burmingham,_Alabama http://dbpedia.org/resource/Tragic_City http://dbpedia.org/resource/The_Magic_City_(Birmingham) http://dbpedia.org/resource/Birmingham,_Ala. http://dbpedia.org/resource/Birmingham,_Al http://dbpedia.org/resource/Birmingham_(USA) http://dbpedia.org/resource/Birmingham_(U.S.)"
"0S0R2SDS","43","0","http://dbpedia.org/resource/History_of_Birmingham,_Alabama http://dbpedia.org/resource/Birmingham,_al http://dbpedia.org/resource/Tragic_city http://dbpedia.org/resource/Pratt_City,_Alabama http://dbpedia.org/resource/Birmingham_(Alabama) http://dbpedia.org/resource/Downtown_Birmingham,_Alabama http://dbpedia.org/resource/Schaeffer_Eye_Center_Crawfish_Boil http://dbpedia.org/resource/Birmingham,_U.S. http://dbpedia.org/resource/Birmingham_(US) http://dbpedia.org/resource/Birmingham_alabama http://dbpedia.org/resource/Birmingham_(AL) http://dbpedia.org/resource/Birmingham_al http://dbpedia.org/resource/Birmingham,_AL http://dbpedia.org/resource/UN/LOCODE:USBHM http://dbpedia.org/resource/Birmingham,_United_States http://dbpedia.org/resource/Wylam,_Alabama http://dbpedia.org/resource/Birmingham,_USA http://dbpedia.org/resource/Birmingham,_Alabama http://dbpedia.org/resource/Birmingham,_US http://dbpedia.org/resource/Birmingham,_Alabama,_USA http://dbpedia.org/resource/Burmingham,_AL http://dbpedia.org/resource/Burmingham,_Alabama http://dbpedia.org/resource/Tragic_City http://dbpedia.org/resource/The_Magic_City_(Birmingham) http://dbpedia.org/resource/Birmingham,_Ala. http://dbpedia.org/resource/Birmingham,_Al http://dbpedia.org/resource/Birmingham_(USA) http://dbpedia.org/resource/Birmingham_(U.S.)"
"0S0R2SDS","44","0","http://dbpedia.org/resource/UN/LOCODE:USWBU http://dbpedia.org/resource/People's_Republic_of_Boulder http://dbpedia.org/resource/Table_Mesa http://dbpedia.org/resource/Boulder_Colorado http://dbpedia.org/resource/Boulder,_Colo. http://dbpedia.org/resource/Boulder,_Colo http://dbpedia.org/resource/Boulder_co http://dbpedia.org/resource/Boulder,_CO http://dbpedia.org/resource/Boulder_City,_Jefferson_Territory http://dbpedia.org/resource/History_of_Boulder,_Colorado http://dbpedia.org/resource/Boulder_City,_Colorado_Territory http://dbpedia.org/resource/Boulder,_Colorado http://dbpedia.org/resource/Boulder,_co"
"0S0R2SDS","45","0","http://dbpedia.org/resource/Breckinridge,_Jefferson_Territory http://dbpedia.org/resource/Breckinridge,_Coloardo http://dbpedia.org/resource/Breckenridge,_Colorado http://dbpedia.org/resource/Breckinridge,_Colorado http://dbpedia.org/resource/Breckenridge_(Colorado) http://dbpedia.org/resource/Breckenridge,_CO http://dbpedia.org/resource/Breckinridge,_CO http://dbpedia.org/resource/Breckenridge_Historic_District"
"0S0R2SDS","46","0","http://dbpedia.org/resource/Brevard,_NC http://dbpedia.org/resource/UN/LOCODE:USBCV http://dbpedia.org/resource/Brevard,_North_Carolina"
"0S0R2SDS","47","0","http://dbpedia.org/resource/Brunswick,_MO http://dbpedia.org/resource/Brunswick,_Missouri http://dbpedia.org/resource/History_of_Brunswick,_Missouri"
"0S0R2SDS","48","0","http://dbpedia.org/resource/Buena_Park,_California http://dbpedia.org/resource/Buena_Park http://dbpedia.org/resource/Buena_Park_(CA) http://dbpedia.org/resource/History_of_Buena_Park,_California http://dbpedia.org/resource/UN/LOCODE:USBUN http://dbpedia.org/resource/Buena_Park,_CA http://dbpedia.org/resource/Buena_park,_ca"
"0S0R2SDS","49","0","http://dbpedia.org/resource/UN/LOCODE:USBHL http://dbpedia.org/resource/History_of_Buhl,_Idaho http://dbpedia.org/resource/Buhl,_Idaho http://dbpedia.org/resource/Buhl,_Id http://dbpedia.org/resource/Buhl,_ID"
"0S0R2SDS","50","0","http://dbpedia.org/resource/Byram_Township,_NJ http://dbpedia.org/resource/Byram,_NJ http://dbpedia.org/resource/Byram_Township,_Sussex_County,_New_Jersey http://dbpedia.org/resource/Byram_Township,_New_Jersey"
"0S0R2SDS","51","0","http://dbpedia.org/resource/UN/LOCODE:USAWE http://dbpedia.org/resource/Caldwell_(TX) http://dbpedia.org/resource/Caldwell,_Texas http://dbpedia.org/resource/Caldwell,_TX"
